No.,Object Name,RA-s,Dec-s,RA,Dec,Object Type,cz (Velocity),Redshift (z),z flag,Separation,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
1218,[FBC2017] J201128.6-571417.2,20h11m28.6000s,-57d14m17.200s,302.869166666667,-57.2381111111111,G,95933.58656,0.32,PUN,25.7836527240839,1,0,0,1,1,0,0,0,0,0
1219,WISEA J200923.47-564635.9,20h09m23.4746s,-56d46m35.915s,302.3478111,-56.7766433,G,59475.82574262,0.19839,SLS,25.8131145356262,2,0,12,2,1,0,0,0,0,0
1221,WISEA J200921.55-564908.0,20h09m21.5599s,-56d49m08.299s,302.33983291667,-56.81897194444,G,54235.45357678,0.18091,SLS,25.8581722922963,2,0,12,2,1,0,0,0,0,0
1222,WISEA J201043.02-571115.3,20h10m43.0237s,-57d11m15.330s,302.6792655,-57.1875918,IrS,71950.18992,0.24,PUN,25.8723732669266,1,0,12,2,1,0,0,0,0,0
1223,[FBC2017] J201303.6-571523.7,20h13m03.6000s,-57d15m23.700s,303.265,-57.2565833333333,G,83941.88824,0.28,PUN,25.8729286438538,1,0,0,1,1,0,0,0,0,0
1224,WISEA J201319.78-571454.8,20h13m19.7888s,-57d14m54.827s,303.3324534,-57.2485631,G,67780.07682922,0.22609,SLS,25.8804267188994,2,0,18,3,1,0,0,0,0,0
1225,WISEA J201522.37-563912.5,20h15m22.3719s,-56d39m12.507s,303.8432164,-56.6534744,G,48794.22046408,0.16276,SLS,25.882455073446,2,0,12,2,1,0,0,0,0,0
1226,WISEA J201444.74-563144.6,20h14m44.7216s,-56d31m43.968s,303.68634,-56.52888,G,42981.24470346,0.14337,SLS,25.8919545094993,2,0,12,3,1,0,0,0,0,0
1228,[FBC2017] J201212.9-571542.5,20h12m12.9000s,-57d15m42.500s,303.05375,-57.2618055555556,G,104927.3603,0.35,PUN,25.9024743074813,1,0,0,1,1,0,0,0,0,0
1229,WISEA J201526.99-564038.9,20h15m26.9917s,-56d40m38.975s,303.8624657,-56.6774931,G,69174.11175892,0.23074,SLS,25.903497535787,2,0,17,3,1,0,0,0,0,0
1230,WISEA J201152.46-562429.7,20h11m52.3896s,-56d24m28.908s,302.96829,-56.40803,G,17154.12444676,0.05722,SLS,25.9694021469964,3,0,12,4,2,0,0,0,0,0
1231,WISEA J201029.41-570959.4,20h10m29.4104s,-57d09m59.446s,302.6225435,-57.1665128,IrS,77946.03908,0.26,PUN,25.9771400029463,1,0,12,2,1,0,0,0,0,0
1233,WISEA J201224.85-571555.2,20h12m24.8555s,-57d15m55.276s,303.1035648,-57.2653545,IrS,80943.96366,0.27,PUN,26.0159276532983,1,0,18,3,1,0,0,0,0,0
1234,WISEA J201023.93-570925.7,20h10m23.9367s,-57d09m25.736s,302.5997363,-57.1571489,G,82994.54407272,0.27684,SLS,26.0341699423076,2,0,12,2,1,0,0,0,0,0
1235,WISEA J201003.11-563329.2,20h10m03.0624s,-56d33m30.096s,302.51276,-56.55836,G,89008.3807802,0.2969,SLS,26.0590302384808,3,0,12,3,2,0,0,0,0,0
1236,WISEA J201302.07-571537.1,20h13m02.0778s,-57d15m37.167s,303.2586578,-57.2603243,G,47873.85761802,0.15969,SLS,26.0590447881136,3,0,17,4,2,0,0,0,0,0
1238,WISEA J201218.74-562353.9,20h12m18.7408s,-56d23m53.947s,303.078087,-56.3983187,G,16281.72839398,0.05431,SLS,26.0677828722308,3,0,28,4,2,2,0,0,1,0
1239,WINGS J201305.50-571535.9,20h13m05.5080s,-57d15m35.928s,303.27295,-57.25998,G,15280.42158426,0.05097,SLS,26.1196523452128,4,0,0,3,3,0,0,0,0,0
1241,WISEA J201219.68-571601.5,20h12m19.6801s,-57d16m01.580s,303.0820006,-57.2671057,IrS,98931.51114,0.33,PUN,26.15109346433,1,0,12,2,1,0,0,0,0,0
1242,WISEA J201138.37-571506.7,20h11m38.3749s,-57d15m06.720s,302.9098955,-57.2518669,IrS,104927.3603,0.35,PUN,26.1736974792416,1,0,12,2,1,0,0,0,0,0
1244,WISEA J200958.69-563401.7,20h09m58.6978s,-56d34m01.791s,302.4945745,-56.5671644,G,29244.7542779,0.09755,SLS,26.2014930328736,2,0,18,3,1,0,0,0,0,0
1246,WISEA J201106.38-571331.3,20h11m06.3850s,-57d13m31.306s,302.7766045,-57.225363,IrS,113921.13404,0.38,PUN,26.2329500647511,1,0,12,2,1,0,0,0,0,0
1247,[FBC2017] J201215.7-571605.3,20h12m15.7000s,-57d16m05.300s,303.065416666667,-57.2681388888889,G,71950.18992,0.24,PUN,26.2489227494394,1,0,0,1,1,0,0,0,0,0
1248,WISEA J200952.87-563502.8,20h09m52.8600s,-56d35m02.508s,302.47025,-56.58403,G,17019.21784066,0.05677,SLS,26.2528641770857,4,0,18,5,3,0,0,0,0,0
1249,WISEA J201504.13-563415.6,20h15m04.1088s,-56d34m15.672s,303.76712,-56.57102,IrS,86025.4458231,0.28695,SLS,26.259684286986,1,0,12,2,1,0,0,0,0,0
1250,WINGS J201519.05-563727.4,20h15m19.0512s,-56d37m27.444s,303.82938,-56.62429,G,18377.2776754,0.0613,SLS,26.260899106657,1,0,0,1,1,0,0,0,0,0
1251,[FBC2017] J201228.5-571610.8,20h12m28.5000s,-57d16m10.800s,303.11875,-57.2696666666667,G,68952.26534,0.23,PUN,26.2647412006245,1,0,0,1,1,0,0,0,0,0
1252,WISEA J201103.31-571321.1,20h11m03.3132s,-57d13m21.178s,302.7638053,-57.2225496,IrS,104927.3603,0.35,PUN,26.267428653477,1,0,12,2,1,0,0,0,0,0
1253,WISEA J201317.78-571523.8,20h13m17.7823s,-57d15m23.868s,303.3240932,-57.2566302,IrS,74948.1145,0.25,PUN,26.2799513298325,1,0,12,2,1,0,0,0,0,0
1255,[FBC2017] J201237.7-571612.6,20h12m37.7000s,-57d16m12.600s,303.157083333333,-57.2701666666667,G,113921.13404,0.38,PUN,26.3115524037347,1,0,0,1,1,0,0,0,0,0
1256,[FBC2017] J201034.8-571059.7,20h10m34.8000s,-57d10m59.700s,302.645,-57.18325,G,68952.26534,0.23,PUN,26.3128489380731,1,0,0,1,1,0,0,0,0,0
1257,[FBC2017] J201304.8-571548.9,20h13m04.8000s,-57d15m48.900s,303.27,-57.2635833333333,G,83941.88824,0.28,PUN,26.3149835481103,1,0,0,1,1,0,0,0,0,0
1258,WISEA J201531.05-564055.9,20h15m31.0508s,-56d40m55.934s,303.8793784,-56.6822039,G,69461.9125186,0.2317,SLS,26.324483762709,2,0,12,2,1,0,0,0,0,0
1259,WISEA J200919.66-564630.9,20h09m19.6667s,-56d46m30.996s,302.3319446,-56.7752769,G,15984.93386056,0.05332,SLS,26.3410108074803,5,0,28,5,3,2,0,0,1,0
1260,WISEA J200925.77-564234.1,20h09m25.7736s,-56d42m33.696s,302.35739,-56.70936,IrS,76126.29885994,0.25393,SLS,26.3541163576404,1,0,12,2,1,0,0,0,0,0
1261,WISEA J201032.72-571051.7,20h10m32.7297s,-57d10m51.707s,302.636374,-57.1810299,IrS,95933.58656,0.32,PUN,26.3768945225048,1,0,12,2,1,0,0,0,0,0
1262,[FBC2017] J201223.2-571616.6,20h12m23.2000s,-57d16m16.600s,303.096666666667,-57.2712777777778,G,77946.03908,0.26,PUN,26.3786805938516,1,0,0,1,1,0,0,0,0,0
1263,WISEA J201256.96-571604.1,20h12m56.9655s,-57d16m04.149s,303.2373565,-57.2678192,IrS,95933.58656,0.32,PUN,26.3989148558233,1,0,12,2,1,0,0,0,0,0
1264,WISEA J201518.68-570302.1,20h15m18.6984s,-57d03m02.016s,303.82791,-57.05056,G,19156.7380662,0.0639,SLS,26.4233999119334,4,0,17,5,3,0,0,0,0,0
1265,WISEA J201052.85-562709.3,20h10m52.8504s,-56d27m09.072s,302.72021,-56.45252,IrS,17277.03935454,0.05763,SLS,26.4282402839843,2,0,12,3,2,0,0,0,0,0
1270,WISEA J201003.01-563252.7,20h10m03.0158s,-56d32m52.724s,302.5125659,-56.547979,G,60830.88765278,0.20291,SLS,26.4628236036419,2,0,12,2,1,0,0,0,0,0
1271,WISEA J201101.80-571328.2,20h11m01.8018s,-57d13m28.236s,302.7575075,-57.2245102,IrS,77946.03908,0.26,PUN,26.4654314266026,1,0,12,2,1,0,0,0,0,0
1272,WISEA J201144.94-571539.5,20h11m44.9448s,-57d15m39.565s,302.9372703,-57.2609903,IrS,83941.88824,0.28,PUN,26.4776532233878,1,0,12,2,1,0,0,0,0,0
1273,[FBC2017] J201246.4-571618.5,20h12m46.4000s,-57d16m18.500s,303.193333333333,-57.2718055555556,G,98931.51114,0.33,PUN,26.480063905558,1,0,0,1,1,0,0,0,0,0
1274,[FBC2017] J201214.9-571619.1,20h12m14.9000s,-57d16m19.100s,303.062083333333,-57.2719722222222,G,89937.7374,0.3,PUN,26.4867324276588,1,0,0,1,1,0,0,0,0,0
1275,WISEA J201123.61-571447.7,20h11m23.6108s,-57d14m47.721s,302.8483787,-57.2465893,IrS,104927.3603,0.35,PUN,26.4899921149447,1,0,12,2,1,0,0,0,0,0
1277,[FBC2017] J201040.9-571150.6,20h10m40.9000s,-57d11m50.600s,302.670416666667,-57.1973888888889,G,101929.43572,0.34,PUN,26.5197173549155,1,0,0,1,1,0,0,0,0,0
1278,WINGS J201544.45-564927.7,20h15m44.4504s,-56d49m27.696s,303.93521,-56.82436,G,24780.84457828,0.08266,SLS,26.5338363525026,1,0,0,1,1,0,0,0,0,0
1280,WISEA J201010.60-563135.8,20h10m10.6013s,-56d31m35.804s,302.5441722,-56.5266124,G,18131.44785984,0.06048,SLS,26.5467340104334,11,0,29,7,5,2,0,0,2,0
1281,WISEA J201525.85-563828.8,20h15m25.8537s,-56d38m28.816s,303.8577238,-56.6413378,G,82343.99443886,0.27467,SLS,26.6258671390052,2,0,12,2,1,0,0,0,0,0
1283,WISEA J201542.76-565416.4,20h15m42.7667s,-56d54m16.404s,303.9281948,-56.9045567,G,16197.78650574,0.05403,SLS,26.630257359407,4,0,18,5,3,0,0,0,0,0
1284,WISEA J200932.38-570049.1,20h09m32.3884s,-57d00m49.190s,302.3849517,-57.0136639,G,41251.4422208,0.1376,SLS,26.6355547619007,2,0,18,3,1,0,0,0,0,0
1285,WISEA J200923.78-564227.2,20h09m23.7888s,-56d42m27.108s,302.34912,-56.70753,G,17411.94596064,0.05808,SLS,26.6464785998629,4,0,16,5,3,0,0,0,0,0
1286,WISEA J201117.20-562515.3,20h11m17.2056s,-56d25m14.988s,302.82169,-56.42083,IrS,17432.9314327,0.05815,SLS,26.6467991749101,2,0,12,3,2,0,0,0,0,0
1289,WISEA J201022.85-571009.4,20h10m22.9608s,-57d10m08.868s,302.59567,-57.16913,G,58507.49610328,0.19516,SLS,26.661756034333,2,0,12,3,1,0,0,0,0,0
1291,WISEA J201227.60-562314.2,20h12m27.6013s,-56d23m14.254s,303.1150057,-56.3872928,G,80551.23554002,0.26869,SLS,26.6820791494526,1,0,12,2,1,0,0,0,0,0
1292,WISEA J201053.86-571309.5,20h10m53.8635s,-57d13m09.589s,302.7244314,-57.2193303,IrS,101929.43572,0.34,PUN,26.7045425754792,1,0,12,2,1,0,0,0,0,0
1293,WISEA J201019.34-563010.3,20h10m19.3490s,-56d30m10.323s,302.580621,-56.5028675,G,17727.027833998,0.059131,SUN,26.7291286059603,12,0,30,6,4,2,0,1,2,0
1295,WISEA J201232.56-571640.8,20h12m32.5641s,-57d16m40.842s,303.135684,-57.2780119,G,29952.26447878,0.09991,SLS,26.7655185882047,10,0,28,6,5,2,0,0,2,0
1296,WISEA J201353.01-571412.9,20h13m53.0111s,-57d14m12.969s,303.4708796,-57.236936,G,17039.903520262,0.056839,SUN,26.7665006105831,10,0,28,7,5,2,0,0,2,0
1297,WISEA J201253.52-571630.9,20h12m53.4600s,-57d16m30.612s,303.22275,-57.27517,G,16962.25727364,0.05658,SLS,26.7761236234256,4,0,12,4,3,0,0,0,0,0
1298,WISEA J201328.36-571530.7,20h13m28.3632s,-57d15m30.744s,303.36818,-57.25854,IrS,104927.3603,0.35,PUN,26.7779990402658,1,0,12,2,1,0,0,0,0,0
1300,WISEA J201204.68-571628.2,20h12m04.6817s,-57d16m28.223s,303.0195072,-57.2745065,IrS,113921.13404,0.38,PUN,26.784743521083,1,0,12,2,1,0,0,0,0,0
1301,WINGS J200937.25-563729.7,20h09m37.2504s,-56d37m29.712s,302.40521,-56.62492,G,17723.73011696,0.05912,SLS,26.8121795299589,1,0,0,1,1,0,0,0,0,0
1302,WISEA J201203.29-571628.6,20h12m03.2954s,-57d16m28.627s,303.0137309,-57.2746188,IrS,86939.81282,0.29,PUN,26.8167697818227,1,0,12,2,1,0,0,0,0,0
1303,[FBC2017] J201013.0-570909.6,20h10m13.0000s,-57d09m09.600s,302.554166666667,-57.1526666666667,G,98931.51114,0.33,PUN,26.8505757102316,1,0,0,1,1,0,0,0,0,0
1304,WISEA J201528.49-563843.0,20h15m28.4925s,-56d38m43.034s,303.8687188,-56.6452873,G,81516.56725478,0.27191,SLS,26.8522160101929,2,0,17,3,1,0,0,0,0,0
1305,WISEA J201001.56-563231.1,20h10m01.5672s,-56d32m30.660s,302.50653,-56.54185,UvS,16089.86122086,0.05367,SLS,26.8534648604864,3,0,16,4,2,0,0,0,0,0
1306,WISEA J200936.61-570233.4,20h09m36.6104s,-57d02m33.428s,302.4025435,-57.0426189,G,44618.11152414,0.14883,SLS,26.8747241120386,3,0,18,4,2,0,0,0,0,0
1308,[FBC2017] J201247.4-571643.9,20h12m47.4000s,-57d16m43.900s,303.1975,-57.2788611111111,G,110923.20946,0.37,PUN,26.9132552029694,1,0,0,1,1,0,0,0,0,0
1309,WISEA J201211.77-571642.7,20h12m11.7552s,-57d16m42.780s,303.04898,-57.27855,IrS,79564.9183532,0.2654,SLS,26.9172444082165,1,0,12,2,1,0,0,0,0,0
1310,WISEA J201230.80-571650.5,20h12m30.8079s,-57d16m50.509s,303.1283666,-57.280697,G,17040.20331272,0.05684,SLS,26.9251858893493,2,0,17,3,1,0,0,0,0,0
1312,WISEA J201234.33-571651.5,20h12m34.3380s,-57d16m51.535s,303.1430752,-57.2809822,IrS,104927.3603,0.35,PUN,26.9473174797269,1,0,12,2,1,0,0,0,0,0
1313,WISEA J201518.51-563557.1,20h15m18.5123s,-56d35m57.116s,303.8271347,-56.5991989,G,25758.16799136,0.08592,SLS,26.9510096933071,4,0,17,5,3,0,0,0,0,0
1314,WISEA J201106.66-571422.7,20h11m06.6648s,-57d14m22.769s,302.7777702,-57.2396581,G,83941.88824,0.28,PUN,26.9902896853646,2,0,12,3,1,0,0,0,0,0
1315,ABELL 3667:[HJH2014] NW relic,20h10m04.8000s,-56d31m48.000s,302.52,-56.53,RadioS,17987.54748,0.06,UUN,26.9913750241142,2,0,0,1,1,0,0,0,0,0
1316,[FBC2017] J201021.6-571026.0,20h10m21.6000s,-57d10m26.000s,302.59,-57.1738888888889,G,65954.34076,0.22,PUN,26.9984011876046,1,0,0,1,1,0,0,0,0,0
1317,WISEA J201157.29-571633.8,20h11m57.3048s,-57d16m33.816s,302.98877,-57.27606,G,39773.46540286,0.13267,SLS,27.0264313599741,3,0,12,3,2,0,0,0,0,0
1319,[OCN2009] J201521.67-570333.6,20h15m21.6799s,-57d03m33.699s,303.84033291667,-57.05936083333,G,68220.77174248,0.22756,SLS,27.0373201824557,2,0,0,1,1,0,0,0,0,0
1320,MRSS 186-270245,20h12m25.8336s,-57d16m58.461s,303.10764,-57.28290583333,G,56960.56702,0.19,PUN,27.0651190172664,1,0,0,2,1,0,0,0,0,0
1321,WISEA J201520.78-570350.8,20h15m20.7792s,-57d03m50.868s,303.83658,-57.06413,G,64230.5341265,0.21425,SLS,27.0761893728318,3,0,18,4,2,0,0,0,0,0
1322,WISEA J201354.66-571428.4,20h13m54.7560s,-57d14m28.536s,303.47815,-57.24126,G,17094.16595516,0.05702,SLS,27.1014877783997,3,0,12,4,2,0,0,0,0,0
1324,WISEA J201019.48-571020.6,20h10m19.4851s,-57d10m20.650s,302.5811881,-57.172403,IrS,101929.43572,0.34,PUN,27.1194581167991,1,0,12,2,1,0,0,0,0,0
1326,[FBC2017] J201128.3-571541.9,20h11m28.3000s,-57d15m41.900s,302.867916666667,-57.2616388888889,G,107925.28488,0.36,PUN,27.1336961707791,1,0,0,1,1,0,0,0,0,0
1327,WISEA J201203.16-571647.7,20h12m03.1630s,-57d16m47.749s,303.0131795,-57.2799303,IrS,141591.9779134,0.4723,PUN,27.134871436546,2,0,28,4,2,0,0,0,0,0
1328,WISEA J201113.59-571459.5,20h11m13.5648s,-57d14m59.136s,302.80652,-57.24976,IrS,67648.1681477,0.22565,SLS,27.1650883792407,1,0,12,2,1,0,0,0,0,0
1329,WISEA J201254.10-571654.3,20h12m54.1028s,-57d16m54.318s,303.2254286,-57.2817552,IrS,110923.20946,0.37,PUN,27.1787279465011,1,0,12,2,1,0,0,0,0,0
1331,WINGS J201458.91-570806.2,20h14m58.9080s,-57d08m06.144s,303.74545,-57.13504,G,15933.9691427,0.05315,SLS,27.1919763606839,2,0,0,2,2,0,0,0,0,0
1334,[FBC2017] J201139.3-571614.0,20h11m39.3000s,-57d16m14.000s,302.91375,-57.2705555555556,G,89937.7374,0.3,PUN,27.2218897927177,1,0,0,1,1,0,0,0,0,0
1335,[FBC2017] J201203.6-571654.9,20h12m03.6000s,-57d16m54.900s,303.015,-57.2819166666667,G,107925.28488,0.36,PUN,27.2448850033501,1,0,0,1,1,0,0,0,0,0
1336,WISEA J201045.83-571309.0,20h10m45.8387s,-57d13m09.084s,302.6909948,-57.2191902,G,74882.16015924,0.24978,SLS,27.2515765760842,3,0,12,3,2,0,0,0,0,0
1339,WISEA J201058.21-571408.0,20h10m58.1760s,-57d14m07.404s,302.7424,-57.23539,IrS,17064.18670936,0.05692,SLS,27.2708576660362,1,0,12,2,1,0,0,0,0,0
1340,WISEA J201049.39-571328.1,20h10m49.3915s,-57d13m28.191s,302.7057979,-57.2244975,IrS,104927.3603,0.35,PUN,27.2761102456485,1,0,12,2,1,0,0,0,0,0
1343,WISEA J200915.33-564412.5,20h09m15.3347s,-56d44m12.516s,302.3138948,-56.7368101,G,14539.934213,0.0485,SLS,27.3300078512308,5,0,18,5,3,0,0,0,0,0
1345,WISEA J201203.74-571701.2,20h12m03.7427s,-57d17m01.251s,303.0155947,-57.2836809,IrS,95933.58656,0.32,PUN,27.3471854407124,1,0,12,2,1,0,0,0,0,0
1346,WISEA J201413.55-571325.5,20h14m13.5648s,-57d13m24.996s,303.55652,-57.22361,G,16689.44613686,0.05567,SLS,27.3656522710754,4,0,12,4,3,0,0,0,0,0
1347,WISEA J201214.88-571712.4,20h12m14.8811s,-57d17m12.410s,303.0620047,-57.2867806,G,80943.96366,0.27,PUN,27.3726399022368,1,0,18,4,1,0,0,0,0,0
1350,WISEA J201217.34-571715.2,20h12m17.3440s,-57d17m15.213s,303.0722668,-57.2875594,IrS,104927.3603,0.35,PUN,27.3953339285067,1,0,12,2,1,0,0,0,0,0
1351,FGCE 1436,20h10m53.2047s,-56d26m00.249s,302.7216865,-56.4334027,G,16068.8757488,0.0536,SUN,27.4003295262129,13,0,28,6,5,2,0,2,2,0
1352,2MASS J20105185-5626061,20h10m51.8472s,-56d26m05.928s,302.71603,-56.43498,G,17091.16803058,0.05701,SLS,27.4095325362324,4,0,6,4,3,0,0,0,0,0
1353,WISEA J201154.23-571653.7,20h11m54.2349s,-57d16m53.739s,302.9759791,-57.2815943,IrS,113921.13404,0.38,PUN,27.425768943371,1,0,12,2,1,0,0,0,0,0
1354,WINGS J201413.64-571329.3,20h14m13.6368s,-57d13m29.280s,303.55682,-57.2248,G,11344.14661072,0.03784,SLS,27.4318846527596,2,0,0,2,2,0,0,0,0,0
1355,WISEA J201536.40-570020.4,20h15m36.4968s,-57d00m20.376s,303.90207,-57.00566,IrS,11817.81869436,0.03942,SLS,27.4371547039403,2,0,12,3,2,0,0,0,0,0
1356,[FBC2017] J201241.3-571719.1,20h12m41.3000s,-57d17m19.100s,303.172083333333,-57.2886388888889,G,68952.26534,0.23,PUN,27.4409672445936,1,0,0,1,1,0,0,0,0,0
1357,WISEA J201329.27-571610.0,20h13m29.2680s,-57d16m10.164s,303.37195,-57.26949,IrS,16848.3361396,0.0562,SLS,27.4419080990965,2,0,12,3,2,0,0,0,0,0
1358,WISEA J200948.56-570615.9,20h09m48.5643s,-57d06m15.927s,302.4523513,-57.1044242,G,31742.02545304,0.10588,SLS,27.4639197182008,2,0,18,3,1,0,0,0,0,0
1359,WISEA J200912.73-565450.9,20h09m12.7391s,-56d54m50.972s,302.3030797,-56.9141591,G,25005.68892178,0.08341,SLS,27.4653085663403,4,0,18,5,3,0,0,0,0,0
1360,WINGS J200938.45-563551.9,20h09m38.4456s,-56d35m51.900s,302.41019,-56.59775,G,17121.14727638,0.05711,SLS,27.4715762123812,2,0,0,2,2,0,0,0,0,0
1362,WISEA J201015.69-562936.6,20h10m15.6972s,-56d29m36.694s,302.565405,-56.4935263,G,81204.78309846,0.27087,SLS,27.4828252837086,2,0,12,2,1,0,0,0,0,0
1364,WISEA J201104.73-571450.5,20h11m04.7348s,-57d14m50.526s,302.7697284,-57.2473685,G,71950.18992,0.24,PUN,27.5200328056539,2,0,12,3,1,0,0,0,0,0
1365,2MASS J20130707-5717022,20h13m07.0104s,-57d17m01.320s,303.27921,-57.2837,G,10441.77131214,0.03483,SLS,27.5560260121742,5,0,4,4,3,0,0,0,0,0
1368,WISEA J201518.26-570523.0,20h15m18.2635s,-57d05m23.047s,303.8260982,-57.0897353,G,71878.23973008,0.23976,SLS,27.606439889373,2,0,12,2,1,0,0,0,0,0
1369,WISEA J201528.64-563702.3,20h15m28.6512s,-56d37m02.712s,303.86938,-56.61742,IrS,15987.93178514,0.05333,SLS,27.6187002718601,2,0,12,3,2,0,0,0,0,0
1371,WISEA J201003.15-570855.6,20h10m03.1872s,-57d08m55.284s,302.51328,-57.14869,G,51057.65352198,0.17031,SLS,27.6352070073331,2,0,12,3,1,0,0,0,0,0
1372,WISEA J200916.33-565743.9,20h09m16.3320s,-56d57m43.740s,302.31805,-56.96215,IrS,67630.18060022,0.22559,SLS,27.6379055552555,1,0,12,2,1,0,0,0,0,0
1373,[FBC2017] J201118.9-571547.2,20h11m18.9000s,-57d15m47.200s,302.82875,-57.2631111111111,G,86939.81282,0.29,PUN,27.6415293839726,1,0,0,1,1,0,0,0,0,0
1375,[FBC2017] J201206.5-571724.3,20h12m06.5000s,-57d17m24.300s,303.027083333333,-57.2900833333333,G,107925.28488,0.36,PUN,27.6812525143597,1,0,0,1,1,0,0,0,0,0
1377,[FBC2017] J201240.0-571734.5,20h12m40.0000s,-57d17m34.500s,303.166666666667,-57.2929166666667,G,89937.7374,0.3,PUN,27.6884615943857,1,0,0,1,1,0,0,0,0,0
1378,WISEA J201004.41-563049.7,20h10m04.4198s,-56d30m49.748s,302.518416,-56.5138189,G,81060.88271862,0.27039,SLS,27.6932924572863,2,0,16,3,1,0,0,0,0,0
1379,WISEA J200924.00-570049.4,20h09m23.9280s,-57d00m49.536s,302.3497,-57.01376,G,62509.72541758,0.20851,SLS,27.6950173353383,2,0,12,3,1,0,0,0,0,0
1380,WISEA J200907.89-565135.1,20h09m07.8288s,-56d51m35.028s,302.28262,-56.85973,IrS,57179.41551434,0.19073,SLS,27.7598245764029,1,0,12,2,1,0,0,0,0,0
1381,WISEA J201237.09-571744.1,20h12m37.0919s,-57d17m44.194s,303.1545497,-57.2956096,IrS,92935.66198,0.31,PUN,27.8343342804922,1,0,12,2,1,0,0,0,0,0
1382,WISEA J201209.22-571736.9,20h12m09.2064s,-57d17m36.960s,303.03836,-57.2936,G,47861.8659197,0.15965,SLS,27.8501430914694,3,0,12,3,2,0,0,0,0,0
1383,WISEA J201145.77-571705.4,20h11m45.8424s,-57d17m06.360s,302.94101,-57.2851,G,39671.53596714,0.13233,SLS,27.8588462579342,2,0,12,3,1,0,0,0,0,0
1384,WISEA J201221.34-571745.2,20h12m21.3453s,-57d17m45.210s,303.0889391,-57.2958918,IrS,86939.81282,0.29,PUN,27.864638325559,1,0,18,3,1,0,0,0,0,0
1385,WINGS J201033.51-562709.5,20h10m33.5160s,-56d27m09.540s,302.63965,-56.45265,G,15157.50667648,0.05056,SLS,27.8659653298761,2,0,0,2,2,0,0,0,0,0
1386,WISEA J201554.30-565052.9,20h15m54.2880s,-56d50m52.908s,303.9762,-56.84803,G,69389.96232868,0.23146,SLS,27.8834731457257,3,0,12,3,2,0,0,0,0,0
1387,WISEA J201412.53-562549.3,20h14m12.5400s,-56d25m49.152s,303.55225,-56.43032,G,36652.62591508,0.12226,SLS,27.8846762969819,2,0,12,3,1,0,0,0,0,0
1388,WISEA J201442.04-562839.1,20h14m42.1440s,-56d28m39.504s,303.6756,-56.47764,IrS,15322.39252838,0.05111,SLS,27.913675346956,2,0,12,3,2,0,0,0,0,0
1389,WISEA J201501.77-563115.2,20h15m01.7770s,-56d31m15.277s,303.7574044,-56.5209103,G,50137.29067592,0.16724,SLS,27.9272170988799,2,0,12,2,1,0,0,0,0,0
1390,WISEA J201224.98-571750.5,20h12m24.9814s,-57d17m50.587s,303.1040892,-57.2973853,G,16638.481419,0.0555,SLS,27.936522950284,6,0,27,4,4,2,0,0,1,1
1391,WISEA J201435.02-571208.8,20h14m35.0287s,-57d12m08.847s,303.6459529,-57.2024575,G,68298.71778156,0.22782,SLS,27.954096213553,2,0,18,3,1,0,0,0,0,0
1392,WISEA J201540.39-563942.9,20h15m40.3957s,-56d39m42.970s,303.9183155,-56.6619361,G,69398.95610242,0.23149,SLS,27.9587367397893,2,0,12,2,1,0,0,0,0,0
1396,[FBC2017] J201227.4-571754.2,20h12m27.4000s,-57d17m54.200s,303.114166666667,-57.2983888888889,G,95933.58656,0.32,PUN,27.9898382232784,1,0,0,1,1,0,0,0,0,0
1397,[FBC2017] J201234.7-571754.3,20h12m34.7000s,-57d17m54.300s,303.144583333333,-57.2984166666667,G,68952.26534,0.23,PUN,27.9941543777833,1,0,0,1,1,0,0,0,0,0
1398,WINGS J201234.72-571754.4,20h12m34.7088s,-57d17m54.420s,303.14462,-57.29845,G,17241.06425958,0.05751,SLS,27.9961783709232,1,0,0,1,1,0,0,0,0,0
1399,WISEA J201545.88-565826.7,20h15m45.8841s,-56d58m26.764s,303.9411838,-56.9741013,G,16380.65990512,0.05464,SLS,28.0031294037159,5,0,19,5,3,0,0,0,0,0
1400,WISEA J201004.80-563017.6,20h10m04.8034s,-56d30m17.650s,302.5200143,-56.5049029,G,15987.93178514,0.05333,SLS,28.0287276464615,2,0,18,3,1,0,0,0,0,0
1401,[OCN2009] J201521.58-570529.2,20h15m21.5899s,-57d05m29.299s,303.83995791667,-57.09147194444,G,14533.93836384,0.04848,SLS,28.0404034523288,2,0,0,1,1,0,0,0,0,0
1404,WINGS J200951.43-563212.4,20h09m51.4296s,-56d32m12.372s,302.46429,-56.53677,G,17420.93973438,0.05811,SLS,28.1200762649124,4,0,0,3,3,0,0,0,0,0
1405,[FBC2017] J201159.8-571743.9,20h11m59.8000s,-57d17m43.900s,302.999166666667,-57.2955277777778,G,101929.43572,0.34,PUN,28.1262668715958,1,0,0,1,1,0,0,0,0,0
1407,WISEA J200952.76-570804.6,20h09m52.7611s,-57d08m04.639s,302.4698382,-57.1346221,IrS,110923.20946,0.37,PUN,28.1336564615854,1,0,12,2,1,0,0,0,0,0
1408,[FBC2017] J200959.0-570904.7,20h09m59.0000s,-57d09m04.700s,302.495833333333,-57.1513055555556,G,110923.20946,0.37,PUN,28.1579802268103,1,0,0,1,1,0,0,0,0,0
